STATE	DMEPOS RURAL ZIP CODE	YEAR/QTR
IA	52576	202501
IA	52577	202501
IA	52580	202501
IA	52581	202501
IA	52583	202501
IA	52584	202501
IA	52585	202501
IA	52586	202501
IA	52588	202501
IA	52590	202501
IA	52591	202501
IA	52593	202501
IA	52594	202501
IA	52595	202501
IA	52601	202501
IA	52619	202501
IA	52620	202501
IA	52623	202501
IA	52624	202501
IA	52625	202501
IA	52626	202501
IA	52627	202501
IA	52630	202501
IA	52631	202501
IA	52632	202501
IA	52635	202501
IA	52637	202501
IA	52638	202501
IA	52639	202501
IA	52640	202501
IA	52641	202501
IA	52642	202501
IA	52644	202501
IA	52645	202501
IA	52646	202501
IA	52647	202501
IA	52648	202501
IA	52649	202501
IA	52650	202501
IA	52651	202501
IA	52652	202501
IA	52653	202501
IA	52654	202501
IA	52655	202501
IA	52656	202501
IA	52657	202501
IA	52658	202501
IA	52659	202501
IA	52660	202501
IA	52701	202501
IA	52720	202501
IA	52721	202501
IA	52727	202501
IA	52729	202501
IA	52730	202501
IA	52731	202501
IA	52732	202501
IA	52733	202501
IA	52734	202501
IA	52736	202501
IA	52737	202501
IA	52738	202501
IA	52739	202501
IA	52742	202501
IA	52747	202501
IA	52749	202501
IA	52750	202501
IA	52751	202501
IA	52752	202501
IA	52754	202501
IA	52757	202501
IA	52759	202501
IA	52760	202501
IA	52761	202501
IA	52766	202501
IA	52771	202501
IA	52772	202501
IA	52774	202501
IA	52776	202501
IA	52777	202501
IA	52778	202501
WI	53003	202501
WI	53006	202501
WI	53015	202501
WI	53016	202501
WI	53032	202501
WI	53034	202501
WI	53035	202501
WI	53036	202501
WI	53038	202501
WI	53039	202501
WI	53042	202501
WI	53047	202501
WI	53048	202501
WI	53050	202501
WI	53059	202501
WI	53063	202501
WI	53078	202501
WI	53091	202501
WI	53094	202501
WI	53098	202501
WI	53099	202501
WI	53114	202501
WI	53115	202501
WI	53120	202501
WI	53121	202501
WI	53125	202501
WI	53128	202501
WI	53137	202501
WI	53138	202501
WI	53147	202501
WI	53148	202501
WI	53156	202501
WI	53157	202501
WI	53176	202501
WI	53178	202501
WI	53184	202501
WI	53190	202501
WI	53191	202501
WI	53195	202501
WI	53504	202501
WI	53510	202501
WI	53516	202501
WI	53518	202501
WI	53530	202501
WI	53538	202501
WI	53540	202501
WI	53541	202501
WI	53549	202501
WI	53551	202501
WI	53554	202501
WI	53556	202501
WI	53557	202501
WI	53561	202501
WI	53569	202501
WI	53573	202501
WI	53577	202501
WI	53578	202501
WI	53579	202501
WI	53581	202501
WI	53583	202501
WI	53584	202501
WI	53585	202501
WI	53586	202501
WI	53587	202501
WI	53588	202501
WI	53594	202501
WI	53599	202501
WI	53801	202501
WI	53802	202501
WI	53803	202501
WI	53804	202501
WI	53805	202501
WI	53806	202501
WI	53807	202501
WI	53808	202501
WI	53809	202501
WI	53810	202501
WI	53811	202501
WI	53812	202501
WI	53813	202501
WI	53816	202501
WI	53817	202501
WI	53818	202501
WI	53820	202501
WI	53821	202501
WI	53824	202501
WI	53825	202501
WI	53826	202501
WI	53827	202501
WI	53910	202501
WI	53913	202501
WI	53916	202501
WI	53920	202501
WI	53922	202501
WI	53924	202501
WI	53926	202501
WI	53929	202501
WI	53930	202501
WI	53933	202501
WI	53934	202501
WI	53936	202501
WI	53937	202501
WI	53939	202501
WI	53940	202501
WI	53941	202501
WI	53942	202501
WI	53943	202501
WI	53944	202501
WI	53946	202501
WI	53947	202501
WI	53948	202501
WI	53949	202501
WI	53950	202501
WI	53951	202501
WI	53952	202501
WI	53953	202501
WI	53956	202501
WI	53958	202501
WI	53959	202501
WI	53961	202501
WI	53962	202501
WI	53963	202501
WI	53964	202501
WI	53965	202501
WI	53968	202501
WI	54001	202501
WI	54004	202501
WI	54005	202501
WI	54006	202501
WI	54009	202501
WI	54020	202501
WI	54024	202501
WI	54026	202501
WI	54102	202501
WI	54103	202501
WI	54104	202501
WI	54107	202501
WI	54111	202501
WI	54112	202501
WI	54114	202501
WI	54119	202501
WI	54120	202501
WI	54121	202501
WI	54125	202501
WI	54127	202501
WI	54128	202501
WI	54135	202501
WI	54137	202501
WI	54143	202501
WI	54150	202501
WI	54151	202501
WI	54156	202501
WI	54157	202501
WI	54159	202501
WI	54161	202501
WI	54166	202501
WI	54177	202501
WI	54202	202501
WI	54204	202501
WI	54207	202501
WI	54209	202501
WI	54210	202501
WI	54211	202501
WI	54212	202501
WI	54213	202501
WI	54214	202501
WI	54215	202501
WI	54220	202501
WI	54221	202501
WI	54226	202501
WI	54227	202501
WI	54228	202501
WI	54230	202501
WI	54232	202501
WI	54234	202501
WI	54235	202501
WI	54240	202501
WI	54241	202501
WI	54245	202501
WI	54246	202501
WI	54247	202501
WI	54404	202501
WI	54405	202501
WI	54406	202501
WI	54407	202501
WI	54409	202501
WI	54410	202501
WI	54412	202501
WI	54413	202501
WI	54414	202501
WI	54415	202501
WI	54416	202501
WI	54418	202501
WI	54420	202501
WI	54421	202501
WI	54422	202501
WI	54423	202501
WI	54424	202501
WI	54425	202501
WI	54428	202501
WI	54430	202501
WI	54433	202501
WI	54435	202501
WI	54436	202501
WI	54437	202501
WI	54441	202501
WI	54442	202501
WI	54443	202501
WI	54446	202501
WI	54447	202501
WI	54449	202501
WI	54450	202501
WI	54451	202501
WI	54452	202501
WI	54454	202501
WI	54456	202501
WI	54457	202501
WI	54458	202501
WI	54459	202501
WI	54460	202501
WI	54462	202501
WI	54463	202501
WI	54464	202501
WI	54465	202501
WI	54466	202501
WI	54467	202501
WI	54469	202501
WI	54470	202501
WI	54473	202501
WI	54475	202501
WI	54480	202501
WI	54481	202501
WI	54482	202501
WI	54485	202501
WI	54486	202501
WI	54487	202501
WI	54488	202501
WI	54489	202501
WI	54490	202501
WI	54491	202501
WI	54492	202501
WI	54493	202501
WI	54494	202501
WI	54495	202501
WI	54498	202501
WI	54499	202501
WI	54501	202501
WI	54511	202501
WI	54512	202501
WI	54513	202501
WI	54514	202501
WI	54515	202501
WI	54517	202501
WI	54519	202501
WI	54520	202501
WI	54521	202501
WI	54524	202501
WI	54525	202501
WI	54526	202501
WI	54527	202501
WI	54529	202501
WI	54530	202501
WI	54531	202501
WI	54532	202501
WI	54534	202501
WI	54536	202501
WI	54537	202501
WI	54538	202501
WI	54539	202501
WI	54540	202501
WI	54541	202501
WI	54542	202501
WI	54543	202501
WI	54545	202501
WI	54546	202501
WI	54547	202501
WI	54548	202501
WI	54550	202501
WI	54552	202501
WI	54554	202501
WI	54555	202501
WI	54556	202501
WI	54557	202501
WI	54558	202501
WI	54559	202501
WI	54560	202501
WI	54561	202501
WI	54562	202501
WI	54563	202501
WI	54564	202501
WI	54565	202501
WI	54566	202501
WI	54568	202501
WI	54610	202501
WI	54611	202501
WI	54612	202501
WI	54613	202501
WI	54615	202501
WI	54616	202501
WI	54618	202501
WI	54619	202501
WI	54620	202501
WI	54622	202501
WI	54625	202501
WI	54626	202501
WI	54627	202501
WI	54628	202501
WI	54629	202501
WI	54630	202501
WI	54631	202501
WI	54635	202501
WI	54637	202501
WI	54638	202501
WI	54641	202501
WI	54642	202501
WI	54643	202501
WI	54645	202501
WI	54646	202501
WI	54648	202501
WI	54649	202501
WI	54654	202501
WI	54655	202501
WI	54656	202501
WI	54657	202501
WI	54659	202501
WI	54660	202501
WI	54661	202501
WI	54662	202501
WI	54666	202501
WI	54670	202501
WI	54721	202501
WI	54725	202501
WI	54728	202501
WI	54730	202501
WI	54731	202501
WI	54733	202501
WI	54734	202501
WI	54735	202501
WI	54736	202501
WI	54737	202501
WI	54739	202501
WI	54743	202501
WI	54746	202501
WI	54747	202501
WI	54749	202501
WI	54751	202501
WI	54754	202501
WI	54755	202501
WI	54756	202501
WI	54758	202501
WI	54759	202501
WI	54760	202501
WI	54762	202501
WI	54763	202501
WI	54764	202501
WI	54765	202501
WI	54766	202501
WI	54769	202501
WI	54770	202501
WI	54771	202501
WI	54772	202501
WI	54773	202501
WI	54801	202501
WI	54805	202501
WI	54806	202501
WI	54810	202501
WI	54812	202501
WI	54813	202501
WI	54814	202501
WI	54816	202501
WI	54817	202501
WI	54819	202501
WI	54821	202501
WI	54822	202501
WI	54824	202501
WI	54826	202501
WI	54827	202501
WI	54828	202501
WI	54829	202501
WI	54830	202501
WI	54832	202501
WI	54835	202501
WI	54837	202501
WI	54839	202501
WI	54840	202501
WI	54841	202501
WI	54843	202501
WI	54844	202501
WI	54845	202501
WI	54846	202501
WI	54847	202501
WI	54848	202501
WI	54850	202501
WI	54853	202501
WI	54855	202501
WI	54856	202501
WI	54857	202501
WI	54858	202501
WI	54859	202501
WI	54861	202501
WI	54862	202501
WI	54865	202501
WI	54867	202501
WI	54868	202501
WI	54870	202501
WI	54871	202501
WI	54872	202501
WI	54875	202501
WI	54876	202501
WI	54888	202501
WI	54889	202501
WI	54891	202501
WI	54893	202501
WI	54895	202501
WI	54896	202501
WI	54909	202501
WI	54921	202501
WI	54923	202501
WI	54926	202501
WI	54928	202501
WI	54929	202501
WI	54930	202501
WI	54933	202501
WI	54940	202501
WI	54941	202501
WI	54943	202501
WI	54945	202501
WI	54946	202501
WI	54948	202501
WI	54949	202501
WI	54950	202501
WI	54960	202501
WI	54961	202501
WI	54962	202501
WI	54965	202501
WI	54966	202501
WI	54967	202501
WI	54968	202501
WI	54969	202501
WI	54970	202501
WI	54976	202501
WI	54977	202501
WI	54978	202501
WI	54981	202501
WI	54982	202501
WI	54983	202501
WI	54984	202501
MN	55007	202501
MN	55009	202501
MN	55018	202501
MN	55019	202501
MN	55021	202501
MN	55026	202501
MN	55027	202501
MN	55030	202501
MN	55036	202501
MN	55037	202501
MN	55046	202501
MN	55049	202501
MN	55051	202501
MN	55052	202501
MN	55053	202501
MN	55057	202501
MN	55060	202501
MN	55063	202501
MN	55066	202501
MN	55067	202501
MN	55072	202501
MN	55087	202501
MN	55088	202501
MN	55089	202501
MN	55307	202501
MN	55310	202501
MN	55312	202501
MN	55314	202501
MN	55324	202501
MN	55325	202501
MN	55329	202501
MN	55332	202501
MN	55333	202501
MN	55334	202501
MN	55335	202501
MN	55336	202501
MN	55338	202501
MN	55342	202501
MN	55350	202501
MN	55354	202501
MN	55355	202501
MN	55366	202501
MN	55370	202501
MN	55371	202501
MN	55381	202501
MN	55385	202501
MN	55389	202501
MN	55395	202501
MN	55396	202501
MN	55601	202501
MN	55603	202501
MN	55604	202501
MN	55605	202501
MN	55606	202501
MN	55607	202501
MN	55609	202501
MN	55612	202501
MN	55613	202501
MN	55614	202501
MN	55615	202501
MN	55616	202501
MN	55704	202501
MN	55709	202501
MN	55712	202501
MN	55716	202501
MN	55721	202501
MN	55722	202501
MN	55730	202501
MN	55735	202501
MN	55742	202501
MN	55744	202501
MN	55745	202501
MN	55748	202501
MN	55752	202501
MN	55753	202501
MN	55756	202501
MN	55760	202501
MN	55764	202501
MN	55769	202501
MN	55772	202501
MN	55775	202501
MN	55783	202501
MN	55784	202501
MN	55785	202501
MN	55786	202501
MN	55787	202501
MN	55793	202501
MN	55795	202501
MN	55909	202501
MN	55910	202501
MN	55912	202501
MN	55917	202501
MN	55918	202501
MN	55925	202501
MN	55926	202501
MN	55933	202501
MN	55936	202501
MN	55942	202501
MN	55946	202501
MN	55950	202501
MN	55951	202501
MN	55952	202501
MN	55953	202501
MN	55959	202501
MN	55963	202501
MN	55967	202501
MN	55969	202501
MN	55970	202501
MN	55972	202501
MN	55973	202501
MN	55977	202501
MN	55979	202501
MN	55982	202501
MN	55983	202501
MN	55987	202501
MN	55992	202501
MN	56007	202501
MN	56009	202501
MN	56013	202501
MN	56014	202501
MN	56016	202501
MN	56017	202501
MN	56019	202501
MN	56020	202501
MN	56022	202501
MN	56023	202501
MN	56025	202501
MN	56026	202501
MN	56027	202501
MN	56028	202501
MN	56029	202501
MN	56030	202501
MN	56031	202501
MN	56032	202501
MN	56033	202501
MN	56035	202501
MN	56036	202501
MN	56039	202501
MN	56041	202501
MN	56042	202501
MN	56043	202501
MN	56044	202501
MN	56045	202501
MN	56046	202501
MN	56047	202501
MN	56048	202501
MN	56050	202501
MN	56051	202501
MN	56052	202501
MN	56056	202501
MN	56057	202501
MN	56058	202501
MN	56060	202501
MN	56062	202501
MN	56068	202501
MN	56069	202501
MN	56072	202501
MN	56073	202501
MN	56075	202501
MN	56078	202501
MN	56081	202501
MN	56083	202501
MN	56084	202501
MN	56085	202501
MN	56087	202501
MN	56088	202501
MN	56089	202501
MN	56091	202501
MN	56093	202501
MN	56096	202501
MN	56097	202501
MN	56098	202501
MN	56101	202501
MN	56110	202501
MN	56111	202501
MN	56113	202501
MN	56114	202501
MN	56115	202501
MN	56117	202501
MN	56118	202501
MN	56119	202501
MN	56120	202501
MN	56121	202501
MN	56122	202501
MN	56123	202501
MN	56125	202501
MN	56127	202501
MN	56128	202501
MN	56129	202501
MN	56131	202501
MN	56132	202501
MN	56136	202501
MN	56137	202501
MN	56139	202501
MN	56140	202501
MN	56141	202501
MN	56142	202501
MN	56143	202501
MN	56145	202501
MN	56146	202501
MN	56149	202501
MN	56150	202501
MN	56151	202501
MN	56152	202501
MN	56153	202501
MN	56155	202501
MN	56157	202501
MN	56159	202501
MN	56160	202501
MN	56161	202501
MN	56162	202501
MN	56164	202501
MN	56165	202501
MN	56166	202501
MN	56167	202501
MN	56168	202501
MN	56169	202501
MN	56170	202501
MN	56171	202501
MN	56172	202501
MN	56174	202501
MN	56175	202501
MN	56176	202501
MN	56178	202501
MN	56180	202501
MN	56181	202501
MN	56183	202501
MN	56185	202501
MN	56186	202501
MN	56187	202501
MN	56201	202501
MN	56207	202501
MN	56208	202501
MN	56209	202501
MN	56210	202501
MN	56211	202501
MN	56212	202501
MN	56214	202501
MN	56215	202501
MN	56216	202501
MN	56218	202501
MN	56219	202501
MN	56220	202501
MN	56221	202501
MN	56222	202501
MN	56223	202501
MN	56224	202501
MN	56225	202501
MN	56226	202501
MN	56227	202501
MN	56228	202501
MN	56229	202501
MN	56230	202501
MN	56231	202501
MN	56232	202501
MN	56235	202501
MN	56236	202501
MN	56237	202501
MN	56239	202501
MN	56240	202501
MN	56241	202501
MN	56243	202501
MN	56244	202501
MN	56245	202501
MN	56248	202501
MN	56249	202501
MN	56251	202501
MN	56252	202501
MN	56253	202501
MN	56255	202501
MN	56256	202501
MN	56257	202501
MN	56258	202501
MN	56260	202501
MN	56262	202501
MN	56263	202501
MN	56264	202501
MN	56265	202501
MN	56266	202501
MN	56267	202501
MN	56270	202501
MN	56271	202501
MN	56273	202501
MN	56274	202501
MN	56276	202501
MN	56277	202501
MN	56278	202501
MN	56279	202501
MN	56280	202501
MN	56281	202501
MN	56282	202501
MN	56283	202501
MN	56284	202501
MN	56285	202501
MN	56287	202501
MN	56288	202501
MN	56289	202501
MN	56291	202501
MN	56292	202501
MN	56293	202501
MN	56294	202501
MN	56295	202501
MN	56296	202501
MN	56297	202501
MN	56308	202501
MN	56309	202501
MN	56311	202501
MN	56313	202501
MN	56314	202501
MN	56315	202501
MN	56317	202501
MN	56318	202501
MN	56319	202501
MN	56323	202501
MN	56324	202501
MN	56326	202501
MN	56327	202501
MN	56328	202501
MN	56330	202501
MN	56332	202501
MN	56334	202501
MN	56336	202501
MN	56338	202501
MN	56339	202501
MN	56341	202501
MN	56342	202501
MN	56343	202501
MN	56344	202501
MN	56345	202501
MN	56347	202501
MN	56349	202501
MN	56350	202501
MN	56353	202501
MN	56354	202501
MN	56355	202501
MN	56358	202501
MN	56359	202501
MN	56360	202501
MN	56361	202501
MN	56363	202501
MN	56364	202501
MN	56373	202501
MN	56381	202501
MN	56382	202501
MN	56384	202501
MN	56385	202501
MN	56386	202501
MN	56389	202501
MN	56401	202501
MN	56425	202501
MN	56431	202501
MN	56433	202501
MN	56434	202501
MN	56435	202501
MN	56436	202501
MN	56437	202501
MN	56438	202501
MN	56440	202501
MN	56441	202501
MN	56442	202501
MN	56443	202501
MN	56444	202501
MN	56446	202501
MN	56447	202501
MN	56448	202501
MN	56449	202501
MN	56450	202501
MN	56452	202501
MN	56453	202501
MN	56455	202501
MN	56456	202501
MN	56458	202501
MN	56459	202501
MN	56461	202501
MN	56464	202501
MN	56465	202501
MN	56466	202501
MN	56467	202501
MN	56468	202501
MN	56469	202501
MN	56470	202501
MN	56472	202501
MN	56473	202501
MN	56474	202501
MN	56475	202501
MN	56477	202501
MN	56479	202501
MN	56481	202501
MN	56482	202501
MN	56484	202501
MN	56501	202501
MN	56502	202501
MN	56510	202501
MN	56511	202501
MN	56515	202501
MN	56516	202501
MN	56518	202501
MN	56519	202501
MN	56520	202501
MN	56521	202501
MN	56522	202501
MN	56524	202501
MN	56527	202501
MN	56528	202501
MN	56531	202501
MN	56533	202501
MN	56534	202501
MN	56537	202501
MN	56538	202501
MN	56541	202501
MN	56543	202501
MN	56544	202501
MN	56545	202501
MN	56548	202501
MN	56550	202501
MN	56551	202501
MN	56553	202501
MN	56554	202501
MN	56557	202501
MN	56565	202501
MN	56566	202501
MN	56567	202501
MN	56569	202501
MN	56570	202501
MN	56571	202501
MN	56572	202501
MN	56573	202501
MN	56574	202501
MN	56575	202501
MN	56576	202501
MN	56577	202501
MN	56578	202501
MN	56579	202501
MN	56581	202501
MN	56583	202501
MN	56584	202501
MN	56586	202501
MN	56587	202501
MN	56588	202501
MN	56589	202501
MN	56590	202501
MN	56591	202501
MN	56593	202501
MN	56594	202501
MN	56601	202501
MN	56619	202501
MN	56621	202501
MN	56623	202501
MN	56626	202501
MN	56627	202501
MN	56628	202501
MN	56629	202501
MN	56630	202501
MN	56631	202501
MN	56633	202501
MN	56634	202501
MN	56636	202501
MN	56637	202501
MN	56639	202501
MN	56641	202501
MN	56644	202501
MN	56647	202501
MN	56649	202501
MN	56650	202501
MN	56651	202501
MN	56652	202501
MN	56653	202501
MN	56654	202501
MN	56655	202501
MN	56657	202501
MN	56658	202501
MN	56659	202501
MN	56660	202501
MN	56661	202501
MN	56662	202501
MN	56663	202501
MN	56666	202501
MN	56667	202501
MN	56668	202501
MN	56669	202501
MN	56670	202501
MN	56671	202501
MN	56672	202501
MN	56673	202501
MN	56676	202501
MN	56678	202501
MN	56679	202501
MN	56680	202501
MN	56681	202501
MN	56683	202501
MN	56684	202501
MN	56685	202501
MN	56686	202501
MN	56687	202501
MN	56688	202501
MN	56701	202501
MN	56710	202501
MN	56711	202501
MN	56713	202501
MN	56714	202501
MN	56715	202501
MN	56720	202501
MN	56724	202501
MN	56725	202501
MN	56726	202501
MN	56727	202501
MN	56728	202501
MN	56729	202501
MN	56731	202501
MN	56732	202501
MN	56733	202501
MN	56734	202501
MN	56735	202501
MN	56737	202501
MN	56738	202501
MN	56740	202501
MN	56741	202501
MN	56742	202501
MN	56744	202501
MN	56748	202501
MN	56750	202501
MN	56751	202501
MN	56754	202501
MN	56755	202501
MN	56756	202501
MN	56757	202501
MN	56758	202501
MN	56759	202501
MN	56760	202501
MN	56761	202501
MN	56762	202501
MN	56763	202501
SD	57002	202501
SD	57006	202501
SD	57007	202501
SD	57010	202501
SD	57016	202501
SD	57017	202501
SD	57024	202501
SD	57026	202501
SD	57028	202501
SD	57029	202501
SD	57031	202501
SD	57037	202501
SD	57040	202501
SD	57042	202501
SD	57045	202501
SD	57046	202501
SD	57050	202501
SD	57051	202501
SD	57052	202501
SD	57054	202501
SD	57057	202501
SD	57059	202501
SD	57061	202501
SD	57062	202501
SD	57063	202501
SD	57065	202501
SD	57066	202501
SD	57067	202501
SD	57069	202501
SD	57071	202501
SD	57072	202501
SD	57073	202501
SD	57075	202501
SD	57076	202501
SD	57078	202501
SD	57201	202501
SD	57212	202501
SD	57213	202501
SD	57214	202501
SD	57216	202501
SD	57217	202501
SD	57218	202501
SD	57219	202501
SD	57220	202501
SD	57221	202501
SD	57223	202501
SD	57224	202501
SD	57225	202501
SD	57226	202501
SD	57227	202501
SD	57231	202501
SD	57232	202501
SD	57233	202501
SD	57234	202501
SD	57235	202501
SD	57236	202501
SD	57237	202501
SD	57238	202501
SD	57239	202501
SD	57241	202501
SD	57242	202501
SD	57243	202501
SD	57245	202501
SD	57246	202501
SD	57247	202501
SD	57248	202501
SD	57249	202501
SD	57251	202501
SD	57252	202501
SD	57255	202501
SD	57256	202501
SD	57257	202501
SD	57258	202501
SD	57259	202501
SD	57260	202501
SD	57261	202501
SD	57262	202501
SD	57263	202501
SD	57264	202501
SD	57265	202501
SD	57266	202501
SD	57268	202501
SD	57269	202501
SD	57270	202501
SD	57271	202501
SD	57272	202501
SD	57273	202501
SD	57274	202501
SD	57276	202501
SD	57278	202501
SD	57279	202501
SD	57301	202501
SD	57311	202501
SD	57312	202501
SD	57313	202501
SD	57314	202501
SD	57315	202501
SD	57317	202501
SD	57321	202501
SD	57322	202501
SD	57323	202501
SD	57324	202501
SD	57325	202501
SD	57326	202501
SD	57328	202501
SD	57329	202501
SD	57330	202501
SD	57331	202501
SD	57332	202501
SD	57334	202501
SD	57335	202501
SD	57337	202501
SD	57339	202501
SD	57340	202501
SD	57341	202501
SD	57342	202501
SD	57344	202501
SD	57345	202501
SD	57346	202501
SD	57348	202501
SD	57349	202501
SD	57350	202501
SD	57353	202501
SD	57354	202501
SD	57355	202501
SD	57356	202501
SD	57358	202501
SD	57359	202501
SD	57361	202501
SD	57362	202501
SD	57363	202501
SD	57364	202501
SD	57365	202501
SD	57366	202501
SD	57367	202501
SD	57368	202501
SD	57369	202501
SD	57370	202501
SD	57371	202501
SD	57373	202501
SD	57374	202501
SD	57375	202501
SD	57376	202501
SD	57379	202501
SD	57380	202501
SD	57381	202501
SD	57382	202501
SD	57383	202501
SD	57384	202501
SD	57385	202501
SD	57386	202501
SD	57399	202501
SD	57401	202501
SD	57402	202501
SD	57420	202501
SD	57421	202501
SD	57422	202501
SD	57424	202501
SD	57426	202501
SD	57427	202501
SD	57428	202501
SD	57429	202501
SD	57430	202501
SD	57432	202501
SD	57433	202501
SD	57434	202501
SD	57435	202501
SD	57436	202501
SD	57437	202501
SD	57438	202501
SD	57439	202501
SD	57440	202501
SD	57441	202501
SD	57442	202501
SD	57445	202501
SD	57446	202501
SD	57448	202501
SD	57449	202501
SD	57450	202501
SD	57451	202501
SD	57452	202501
SD	57454	202501
SD	57455	202501
SD	57456	202501
SD	57457	202501
SD	57460	202501
SD	57461	202501
SD	57465	202501
SD	57466	202501
SD	57467	202501
SD	57468	202501
SD	57469	202501
SD	57470	202501
SD	57471	202501
SD	57472	202501
SD	57473	202501
SD	57474	202501
SD	57475	202501
SD	57476	202501
SD	57477	202501
SD	57479	202501
SD	57481	202501
SD	57501	202501
SD	57520	202501
SD	57521	202501
SD	57522	202501
SD	57523	202501
SD	57528	202501
SD	57529	202501
SD	57531	202501
SD	57532	202501
SD	57533	202501
SD	57534	202501
SD	57536	202501
SD	57537	202501
SD	57538	202501
SD	57540	202501
SD	57541	202501
SD	57543	202501
SD	57544	202501
SD	57547	202501
SD	57548	202501
SD	57551	202501
SD	57552	202501
SD	57553	202501
SD	57555	202501
SD	57559	202501
SD	57560	202501
SD	57562	202501
SD	57563	202501
SD	57564	202501
SD	57566	202501
SD	57567	202501
SD	57568	202501
SD	57569	202501
SD	57570	202501
SD	57571	202501
SD	57572	202501
SD	57574	202501
SD	57576	202501
SD	57577	202501
SD	57579	202501
SD	57580	202501
SD	57584	202501
SD	57585	202501
SD	57601	202501
SD	57620	202501
SD	57621	202501
SD	57622	202501
SD	57623	202501
SD	57625	202501
SD	57630	202501
SD	57631	202501
SD	57632	202501
SD	57633	202501
SD	57634	202501
SD	57636	202501
SD	57638	202501
SD	57639	202501
SD	57640	202501
SD	57641	202501
SD	57642	202501
SD	57644	202501
SD	57645	202501
SD	57646	202501
SD	57648	202501
SD	57649	202501
SD	57650	202501
SD	57651	202501
SD	57652	202501
SD	57656	202501
SD	57657	202501
SD	57658	202501
SD	57659	202501
SD	57660	202501
SD	57661	202501
SD	57714	202501
SD	57716	202501
SD	57717	202501
SD	57720	202501
SD	57724	202501
SD	57732	202501
SD	57735	202501
SD	57747	202501
SD	57750	202501
SD	57752	202501
SD	57754	202501
SD	57755	202501
SD	57756	202501
SD	57759	202501
SD	57760	202501
SD	57762	202501
SD	57763	202501
SD	57764	202501
SD	57766	202501
SD	57770	202501
SD	57772	202501
SD	57776	202501
SD	57779	202501
SD	57782	202501
SD	57783	202501
SD	57793	202501
SD	57794	202501
SD	57799	202501
ND	58001	202501
ND	58008	202501
ND	58009	202501
ND	58013	202501
ND	58015	202501
ND	58016	202501
ND	58017	202501
ND	58018	202501
ND	58027	202501
ND	58030	202501
ND	58031	202501
ND	58032	202501
ND	58033	202501
ND	58035	202501
ND	58040	202501
ND	58041	202501
ND	58043	202501
ND	58045	202501
ND	58046	202501
ND	58049	202501
ND	58053	202501
ND	58054	202501
ND	58056	202501
ND	58057	202501
ND	58058	202501
ND	58060	202501
ND	58061	202501
ND	58062	202501
ND	58063	202501
ND	58065	202501
ND	58067	202501
ND	58068	202501
ND	58069	202501
ND	58072	202501
ND	58074	202501
ND	58075	202501
ND	58076	202501
ND	58077	202501
ND	58081	202501
ND	58210	202501
ND	58212	202501
ND	58216	202501
ND	58218	202501
ND	58219	202501
ND	58220	202501
ND	58222	202501
ND	58223	202501
ND	58224	202501
ND	58225	202501
ND	58227	202501
ND	58229	202501
ND	58230	202501
ND	58231	202501
ND	58233	202501
ND	58236	202501
ND	58237	202501
ND	58238	202501
ND	58239	202501
ND	58240	202501
ND	58241	202501
ND	58243	202501
ND	58249	202501
ND	58250	202501
ND	58254	202501
ND	58255	202501
ND	58257	202501
ND	58259	202501
ND	58260	202501
ND	58261	202501
ND	58262	202501
ND	58265	202501
ND	58269	202501
ND	58270	202501
ND	58271	202501
ND	58272	202501
ND	58273	202501
ND	58274	202501
ND	58276	202501
ND	58277	202501
ND	58281	202501
ND	58282	202501
ND	58301	202501
ND	58310	202501
ND	58311	202501
ND	58313	202501
ND	58316	202501
ND	58317	202501
ND	58318	202501
ND	58321	202501
ND	58323	202501
ND	58324	202501
ND	58325	202501
ND	58327	202501
ND	58329	202501
ND	58330	202501
ND	58331	202501
ND	58332	202501
ND	58335	202501
ND	58338	202501
ND	58339	202501
ND	58341	202501
ND	58343	202501
ND	58344	202501
ND	58345	202501
ND	58346	202501
ND	58348	202501
ND	58351	202501
ND	58352	202501
ND	58353	202501
ND	58355	202501
ND	58356	202501
ND	58357	202501
ND	58361	202501
ND	58362	202501
ND	58363	202501
ND	58365	202501
ND	58366	202501
ND	58367	202501
ND	58368	202501
ND	58369	202501
ND	58370	202501
ND	58372	202501
ND	58374	202501
ND	58377	202501
ND	58379	202501
ND	58380	202501
ND	58381	202501
ND	58382	202501
ND	58384	202501
ND	58385	202501
ND	58386	202501
ND	58401	202501
ND	58402	202501
ND	58405	202501
ND	58413	202501
ND	58415	202501
ND	58416	202501
ND	58418	202501
ND	58420	202501
ND	58421	202501
ND	58422	202501
ND	58423	202501
ND	58424	202501
ND	58425	202501
ND	58426	202501
ND	58428	202501
ND	58429	202501
ND	58430	202501
ND	58431	202501
ND	58433	202501
ND	58436	202501
ND	58438	202501
ND	58439	202501
ND	58440	202501
ND	58441	202501
ND	58442	202501
ND	58443	202501
ND	58444	202501
ND	58445	202501
ND	58448	202501
ND	58451	202501
ND	58452	202501
ND	58454	202501
ND	58455	202501
ND	58456	202501
ND	58458	202501
ND	58460	202501
ND	58461	202501
ND	58463	202501
ND	58464	202501
ND	58466	202501
ND	58467	202501
ND	58472	202501
ND	58474	202501
ND	58475	202501
ND	58476	202501
ND	58478	202501
ND	58479	202501
ND	58480	202501
ND	58481	202501
ND	58482	202501
ND	58483	202501
ND	58484	202501
ND	58486	202501
ND	58487	202501
ND	58488	202501
ND	58490	202501
ND	58492	202501
